id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
287,4.064530850581754e-07,2.9901271577758655e-07,6.831268385162872e-07,3.561915960149986e-05,4.414892026959688e-08,1.356463669732195e-07,2.3959135248137944e-05,2.9875092543043723e-07,1.897280737943021e-10,3.819043378799785e-07,1.080121413737507e-07,8.020346542741646e-08,1.2331138038023922e-08,2.4458310680430223e-07,1.9344393645856342e-07,2.9426418338057044e-07,2.2929805525703242e-09,4.182717486080006e-07,0.00015108811701049929,6.638559660991929e-09,2.6699514618964377e-06,5.4748972299406275e-09,5.036270698143791e-06,1.8354339281196505e-07,1.6095482764370415e-05,5.607366568610897e-06,1.4088176963766487e-08,6.86673599339305e-05,5.179481732460064e-07,4.0288192068249854e-07,7.132113270636375e-07,4.378246833214157e-07,3.0306393234669115e-07,6.549714034029853e-06,3.24751762610715e-09,2.106761753066025e-07,9.71324593671717e-07,1.3886316212728703e-07,5.192310868451207e-08,3.7042940079658696e-07,1.1205729185116328e-08,1.107658428154984e-08,8.27071478108918e-09,3.278541167263724e-06,2.0410106742159815e-05,9.497013405006598e-07,5.242142914809573e-07,1.1573341550627796e-08,2.181877477949198e-08,4.1742193545374316e-08,7.610231630936173e-07,4.2706916705076046e-05,9.267283923616233e-07,3.482056710587101e-08,9.662244009009956e-09,4.7057952065742935e-09,9.164838089141489e-09,5.39136917083002e-07,4.7388832131826e-07,2.0257732726968152e-06,0.9989677486462989,5.512336192129701e-08,0.00022869024724366942,2.1157836368358505e-09,2.1637017012472974e-10,6.743724627384131e-06,3.872628906048581e-07,1.0145559788575821e-07,5.82643572454383e-08,1.6620244045376555e-08,1.1462651139878658e-07,5.227110469657582e-07,1.2209991395563588e-08,1.659976198921394e-07,2.536356257834228e-08,1.6780529873783975e-06,4.71563158730637e-08,2.2816236865001853e-06,9.09077083064036e-09,0.00010359612134934564,1.7673859124424648e-07,5.415163267701823e-06,2.6120268879025846e-10,1.684239851319921e-09,1.0171876288317355e-07,8.698686025536123e-08,5.360651009282494e-06,2.154987148500805e-07,1.0523746970765978e-07,3.107056030808473e-07,2.7784050403487026e-07,0.00027825067636615467,6.372421544318944e-07,3.288565222376088e-08,1.0513018478898656e-09,7.429201839459355e-08,4.0691624520070524e-08,1.1029204439467596e-07,5.573489376894675e-07
292,1.794873747851214e-07,2.0656250604890064e-07,1.1115449238502604e-07,1.0942942679801061e-07,3.863890331990946e-08,7.475800477132998e-09,3.384114621378103e-06,1.2618810228544388e-05,9.57757160616075e-05,1.350851032681584e-07,2.9632528923961225e-09,1.0407082522518016e-05,5.675062593139448e-06,8.841479063297128e-05,2.1751779061138582e-06,3.5049080596427683e-07,1.6010832616900128e-10,0.9996657453347079,6.508998112787013e-09,1.7650456157019173e-05,4.342541248386965e-07,2.3367462491033483e-11,6.874963232896908e-09,6.212436197306465e-10,6.686836115963734e-09,1.9014572993346533e-09,1.677824451519505e-08,4.063891960738259e-09,1.2279478014076073e-09,5.871882938105005e-11,2.3217813952166187e-08,3.2446439044533005e-10,2.4321102388542596e-07,8.992776813848941e-06,2.4162501751961373e-08,3.910194751413869e-08,1.3639191374199468e-08,1.602286671523208e-08,2.94944508875418e-09,2.9898259608492845e-10,2.1611988039880395e-09,7.199402315532742e-06,1.6729156432056446e-08,3.228318145271695e-10,2.761696847857015e-06,1.034678435667912e-06,7.196176673947061e-09,7.225601832818722e-06,1.2478356920676745e-05,8.34998853994281e-08,1.3723401923269275e-06,1.5597268303384524e-10,1.2738093615239377e-06,9.315374395565921e-07,2.906714067829789e-06,2.043055517593042e-06,3.212382280368328e-10,2.3273984531885014e-06,9.435983064583646e-07,1.8984442161165896e-07,2.6641557041981557e-07,4.053176803130477e-09,4.703733244344789e-07,1.314502245416849e-07,6.221997779933646e-10,5.259880102447419e-07,5.826283500079908e-09,2.1435136653588246e-09,1.3676016399054627e-08,3.650554512885148e-08,3.401409639512299e-09,5.466423843910485e-10,2.4057855574597023e-10,2.667941137284014e-08,2.024625956483316e-08,6.077499686310627e-09,9.297414584412121e-10,9.906811442744264e-09,3.400968074082509e-08,1.5901446354497863e-05,9.655195609991615e-07,5.072123888971029e-09,3.777943575504714e-08,4.717517504991005e-06,2.0291519463438443e-07,7.835970801209107e-08,5.484497729312737e-06,1.5756353010222615e-08,1.0741844142218849e-09,8.522617893231912e-07,1.016604537227188e-08,1.1015539363601884e-05,8.496275352256512e-09,1.150809620894306e-07,1.5869494166879929e-06,1.6791458639464687e-06,1.9882245318140937e-10,2.036951150170398e-10,1.418090938399901e-07
293,8.603369613860906e-06,1.7706070613937472e-06,1.5687138387745582e-08,9.651960290703564e-07,8.274712034725107e-07,8.002953618815828e-06,1.8844406470759326e-09,3.848148737973959e-05,9.779444419405123e-08,9.684965863845913e-07,3.0766825749134214e-05,4.900370389312829e-10,4.765920581796772e-06,2.2184751500756005e-08,7.024138136150477e-07,1.2993108960768177e-07,4.511529578886998e-05,5.849058360343716e-10,4.99179383087123e-07,1.7039333765522863e-05,1.2853517996623358e-08,5.003670876235586e-05,7.262964267266991e-10,8.95745262286657e-11,7.470549406727238e-10,3.0544510567620537e-09,0.034752816074679414,1.7341426623589701e-07,1.0513489183100356e-10,9.083127699991674e-11,1.3319274958104451e-13,0.0007871933932617647,2.751338351679872e-05,1.9547219858893835e-07,9.780808618451591e-11,9.493430705263129e-07,5.633640185308265e-08,5.422037449176534e-10,7.103727126847328e-08,4.626701239745192e-09,6.245354628581057e-11,3.9262317005258684e-05,6.026416091034319e-06,8.532395703861413e-08,0.0001000805268313974,1.011056570772679e-09,6.616582404130262e-06,1.2938523358086765e-12,2.329995975496832e-10,4.390146556822994e-05,1.264582766500885e-09,1.99195636138476e-05,4.148781098648571e-09,1.3325989376592016e-08,3.5438636210992165e-06,1.198386870633647e-07,0.002156892311189819,3.1851660481620217e-09,1.5717417728469277e-06,1.8419845875397313e-07,3.773003527647608e-07,4.613491995122205e-09,2.729759279602263e-06,9.458847180479835e-07,0.0011159345295028173,6.656502541943825e-06,9.618617284231827e-07,9.639800751292277e-12,0.00010153127136899955,2.7563068641740207e-08,4.0746291549755613e-10,2.4772707496698705e-09,4.878140695581703e-07,5.5996407419194026e-08,0.0001404825966318966,0.9569251979300196,9.857304995922999e-08,0.00027265984535739923,0.00015651814953918114,1.490999460360912e-07,3.545092664731119e-09,5.931756535866051e-08,2.1335687961081497e-10,0.002911152133813557,4.413112161978498e-06,1.7380235928130127e-07,3.1053572043179226e-05,3.076918342448071e-09,7.65164743047453e-05,1.2319267026902193e-07,3.7408860988690555e-08,6.688066035354132e-08,5.787886675976804e-05,3.5118883027044077e-09,6.374495070855731e-07,2.0280983924197852e-07,4.0178550363627664e-10,3.423923475325297e-05,2.5802241700407305e-06
295,4.254815409901706e-09,9.833563262505722e-08,6.981840196707934e-06,3.897696324630456e-06,1.4723942664335618e-08,2.9416200453400762e-06,6.554210554591696e-08,2.669117093794014e-10,1.506012748841389e-11,1.7666207650292235e-08,3.940086206632492e-08,2.185301239639539e-10,1.0477413570934193e-09,7.473079491191715e-10,4.2570939029682287e-07,1.7922121231706388e-07,2.565288349431321e-06,1.5623523532173127e-08,1.8247777460730638e-06,3.576883535703099e-07,1.8616425450476714e-08,0.0001599174578152383,3.222063841211628e-06,3.234514887064849e-08,5.03725402271138e-07,3.4827387237145567e-06,5.173515817184224e-06,0.9975595260918022,1.7471496225067124e-08,5.677589434637765e-09,3.30399752242516e-07,4.507943408851843e-06,3.5873101420638496e-08,9.709210159911008e-09,1.7098391631828998e-05,1.0455766651500354e-07,7.900696536456114e-06,5.0115488592213364e-09,2.7935082311599496e-07,1.0554913316174423e-05,3.4579308358573427e-06,3.0881990150135747e-07,1.1919836758010656e-05,6.2431532212838766e-06,2.988309867331254e-06,7.660504023560327e-10,1.6482495556072177e-08,4.038835593137558e-09,1.6827221357687218e-12,1.2439535642919746e-07,1.670706763376982e-05,1.6432138326581063e-05,2.2347099538170655e-09,7.726724765101728e-11,1.3074243911604873e-07,5.605284413960742e-09,5.759694090759241e-06,3.1427444347139855e-05,3.474633929549232e-07,3.1223757772071354e-07,4.490081037227529e-06,1.102706031107523e-05,9.028941892920928e-05,5.066056501806342e-07,4.39366904633723e-09,1.1805667772006221e-08,0.0014248405347628212,3.699367999450094e-07,1.661530695694837e-06,3.4464059658866655e-07,2.5023216531288576e-09,3.4178625396885256e-08,4.2186176377760506e-05,2.938084443583905e-07,1.7282980536087027e-08,9.193587281724159e-07,1.2843491721556827e-06,0.0003167938247277935,6.89117130705832e-07,3.4411542669449165e-08,5.0725209234367586e-11,9.029454198846897e-07,2.5669666459066152e-08,5.9415997202189375e-06,8.130663689360138e-08,1.265242322124463e-09,2.9253534877706754e-06,9.274475516828919e-07,1.822326853183417e-05,3.405154134743114e-07,5.6971525858492575e-08,1.6277455522500078e-07,5.01910630311971e-09,4.41531516588155e-11,4.099634416949111e-09,2.7747185338488077e-07,2.1635244343166074e-05,0.00016414489027850285,1.9636859247477672e-07
296,3.324736556031897e-09,6.9481195423366155e-09,1.4177580648765107e-10,1.8152643292880846e-05,4.8031523598249716e-09,4.170804494732516e-07,1.2438261011692735e-08,8.39421989522444e-10,1.9101644209570842e-10,1.1212017731827123e-08,8.540927231718671e-08,7.796475971014714e-12,9.631788284073658e-10,1.3305660047900684e-09,7.603206767748021e-08,3.9745180787747815e-09,5.351511203222721e-06,4.415282245742574e-11,1.5447466757702717e-08,2.5583359094441358e-08,2.6923536144058425e-08,8.331553106739272e-09,4.2061018068831133e-07,1.171732929759911e-10,8.198961888889454e-10,2.995139187924744e-09,2.064864059492894e-05,2.6531140349202386e-06,2.4486269891094516e-07,7.385179206389827e-10,9.105262838675764e-12,2.5320864551140823e-05,1.1470856586080255e-05,4.2943149387482e-07,1.6145804730730084e-08,2.8388932324432325e-08,1.3035812167733815e-07,5.093800449261683e-12,2.433498471619595e-07,9.508614218856365e-09,1.533749365195782e-09,6.286557781305347e-07,1.3180888680664624e-06,1.504141602690576e-07,9.04501168942739e-07,8.64973373044876e-07,4.531219116527151e-06,1.0079106509342474e-11,3.639176827659372e-12,2.7818160745958025e-07,3.5992002432842163e-06,0.9997691594775793,1.8572525196304469e-10,2.3106129671191207e-08,1.3421702840448412e-09,1.7896195987894808e-06,8.428100950084363e-06,4.852798995961375e-11,4.412241096766446e-09,5.1385628073636794e-09,2.1012573710297762e-07,4.580627404828299e-08,2.3896389855968492e-08,6.806744495697117e-08,4.280930758105398e-06,1.5600594707477038e-08,1.6261740330296588e-07,6.128356214710449e-12,1.721277388786541e-08,8.303551763283473e-06,2.5864400268924794e-11,5.356902753471572e-10,6.637133440582068e-07,4.859899458349575e-12,1.5270927806801425e-06,1.26331624677645e-06,5.247807741917845e-10,1.6638952575320966e-05,1.1428424728306248e-05,2.2242556563340378e-08,3.016354877911728e-08,2.9147418586545674e-09,4.70287158539938e-09,7.012692948769841e-05,6.80635321495854e-06,6.244080561555467e-11,1.7695917717497448e-11,5.458300598295376e-10,6.478968785797069e-07,3.045187991060601e-10,1.0865881282177723e-07,3.506988986196703e-09,3.944264718051852e-09,4.40556986265666e-10,4.831092504890546e-09,9.693552675285893e-11,3.605763872894518e-11,7.13567033349464e-08,3.780944052830972e-10
297,5.04732743629405e-06,1.346823150992062e-05,4.742465274414156e-05,0.00010693414802767565,1.9108062781395443e-05,2.4451230129353284e-05,2.7035429882429947e-05,0.021143282008968384,1.1643154566478543e-07,2.082158978717042e-06,4.928120112018947e-06,2.311080269558645e-08,5.828809226360232e-07,3.654617722575614e-05,4.979994030048559e-06,0.00012925474624991105,1.6383905381203408e-05,8.244166927194725e-05,1.1963837672996313e-06,2.6026312952060924e-05,3.4036798082178075e-06,0.0003099651236729686,5.3336401240269795e-05,1.6918554339882052e-06,8.966306247322256e-07,5.490667740685033e-05,0.0005661795453969888,0.003867517376572087,9.274975203581865e-08,7.630216278276752e-07,4.934108161398972e-07,0.9325937817701117,0.0008548444597404051,5.6525079589478906e-05,5.355275873246067e-05,7.338434543240539e-06,0.00032215797593232004,3.887586636228506e-06,7.727563180671696e-06,1.368961184883153e-05,4.778367650875707e-06,6.412394496160348e-05,0.0019069227514775919,7.429739025255208e-06,0.0013080566871097729,0.000409637398428835,3.7893493199220306e-05,8.211161646903312e-07,1.0795881772647562e-09,0.0004521430271960583,5.781444829658829e-06,0.0001087859785634785,4.566889144554494e-06,5.6250133763929556e-08,1.5946185423076691e-06,4.552001244452261e-06,4.273541394508287e-06,0.015327374881487395,0.0044028965361766256,8.596816709515963e-06,0.00026753768582849375,7.230104440384788e-06,0.0008631853302445005,1.259018480324359e-05,5.775813490083743e-06,0.00014032776138152718,0.0002824584980185176,2.291563951108873e-05,0.0003338866436977431,2.1110223948856097e-06,3.628509378853831e-07,3.9743533473505165e-07,6.88923774974708e-05,0.008261540896287028,6.192256595034158e-06,0.0001524380913188736,2.8989445736534682e-06,0.0006898439950019134,3.161840903874404e-05,4.4127863850265307e-05,7.958569861971932e-08,0.00015288102275244736,3.259682796500225e-06,0.0004329997048399319,0.0001251841924949682,1.283632681379682e-06,0.00010781373509734819,2.2501990750766004e-06,0.0019422411336451144,2.0946003531132488e-05,4.392889610470734e-06,4.058920877925232e-06,0.00141969178373888,1.5635961364168098e-07,1.458802724600505e-05,1.3915092462914005e-05,3.6632881165629493e-06,1.6046515616320943e-05,1.3865167443083498e-05
299,1.2349197936824652e-07,5.999485242321792e-08,1.8424039672792232e-06,7.915492014052526e-06,2.530968155134681e-07,1.8505165196413477e-06,2.0428841743049763e-06,3.195058305835486e-10,8.978169588502564e-09,6.515432594925175e-07,2.6119198305164675e-10,7.737566589313679e-10,3.262610495636925e-10,3.8898324605898703e-10,2.7037189831094574e-09,1.123699732055176e-05,2.9454035907542117e-08,3.255252354888167e-08,3.922554696578197e-09,4.5433934811548383e-07,1.6225201952992328e-06,2.0446795567537864e-05,8.5052650592786e-09,0.00010080482899631317,7.949606530092669e-07,0.0002478285405284339,1.3945377210110868e-08,6.3685889449869476e-06,8.016024925108895e-07,1.2744873145800342e-06,7.585290422250417e-08,2.644185084511043e-05,3.113899735490423e-08,6.849630102105232e-08,3.8461127533853664e-06,1.9566009320105967e-09,1.555604288463841e-05,0.00027497368323631965,0.003851113548785801,0.9952269456297016,2.377950442962739e-05,9.690424188224699e-09,1.1700687350744369e-07,4.964142341347457e-07,1.0304879900551768e-09,5.5500078472505536e-08,1.0133786879209707e-09,5.685178145960242e-07,5.7621606471043693e-11,2.660875498334247e-10,8.748708603159414e-07,7.096006228958297e-08,7.392397419416895e-08,4.23888585653178e-12,3.084492614910663e-06,3.0569234595219115e-09,2.1822008425082708e-10,7.502584700051608e-05,9.222697478650291e-08,1.216770768508594e-06,7.29665300888741e-07,1.566129056542272e-07,1.5252274799092374e-06,9.751196689132814e-09,5.468904871044984e-11,4.44824486799016e-07,4.572069814833153e-09,8.057238269197332e-08,3.420965781674764e-07,1.989765836262187e-08,1.0476923497898353e-08,2.898913048280012e-09,2.1037689283612515e-06,1.6279395277062674e-08,1.5899862282170895e-09,2.3089872372316556e-09,3.6621840720873622e-06,2.0444930260313766e-07,1.1237685172145439e-08,1.5774673782454104e-06,1.5896269313160304e-11,3.2909190099918427e-09,2.5045442215428942e-08,1.6186219059246174e-09,6.954293207828239e-06,1.762227741264343e-07,5.241417630201281e-10,5.926879663907219e-06,3.1140161411673995e-08,2.8707465478833297e-07,2.406415085798461e-08,3.1105914705743814e-10,1.1904208207111872e-10,1.2698999853572273e-11,6.23469550538868e-09,1.73965489358181e-09,6.44334932334681e-05,1.5811320981352543e-07,6.296808664735612e-08
300,5.925674814940097e-07,1.0905373159409748e-09,2.1020477812286816e-05,6.173806078866585e-08,9.108569937769189e-08,1.7075375141752755e-07,2.304212508760407e-07,2.0101407922732514e-09,8.72874316094553e-11,6.190805033873041e-06,4.274696522576936e-09,1.611464699578493e-08,3.101791674401301e-09,3.841586317489565e-09,6.345748426143203e-10,2.22900547057303e-08,1.1075288271286042e-09,3.9885618314083435e-09,2.167546125165869e-08,1.2119757169385009e-08,0.0002497426796074429,7.93129759628408e-07,4.859120619654922e-06,0.9940806508430808,0.00025616683986632156,5.648392634259471e-07,2.502833391655763e-08,7.256282383653352e-09,1.9082859747463624e-06,2.6390928196191997e-07,7.191429842550682e-07,2.303845294525582e-07,2.4190366719154276e-10,9.673459500712929e-08,2.915079655697115e-08,1.491682362786837e-08,1.0420559527435109e-08,8.615270907977683e-05,0.0001327746086163911,8.891554413209058e-07,1.1722952324001979e-08,4.063280973622863e-12,1.9520073803787855e-09,3.939751597275656e-09,1.9824239502793164e-09,1.0033048742676413e-10,9.382426532367593e-09,4.949101067680267e-09,7.547498908370571e-10,1.4896727765909516e-08,9.906701485929167e-10,6.2655752477489e-08,2.984184337089748e-08,1.9267131485734563e-10,3.687090935290889e-05,1.7988705427554364e-07,1.8062358745361561e-10,3.617696864156133e-08,1.7866491221866887e-11,8.69394463469215e-05,4.6508747856936496e-07,4.9404266458275175e-06,1.3114339867494564e-07,3.401926401583326e-12,2.064394534253543e-09,3.2168424517051776e-06,2.177743622740439e-08,2.622044057016758e-07,7.743120943861843e-07,1.012050102718268e-08,0.0049080531617497584,6.848010466142552e-08,2.3776183776249303e-06,2.7849266713842524e-07,1.3326168949889838e-09,1.8575711514908605e-09,2.957732871821718e-07,1.6400688129293126e-08,2.9120671258071287e-09,5.06489011803806e-06,1.0112936198393197e-08,9.960227115189467e-09,5.794268386764923e-11,6.7424767090984494e-12,2.9153073476137082e-08,1.3025395743789647e-07,9.891694925350863e-09,5.07272103590805e-09,3.709673075915171e-08,2.2862678671118737e-09,2.2192524819066308e-08,2.0259218557544038e-10,2.858640456283062e-09,3.3555346305358125e-09,9.79670781051871e-12,6.210314146442267e-11,0.00010506309750050239,9.812791384152134e-09,1.6004796585258187e-07
301,3.7044790393505104e-06,5.642151537107325e-06,0.010281724312018648,0.0006178585518034396,2.9734558591770875e-05,0.00016938587340767534,0.0004632384011876725,5.501891158085326e-06,2.5454722807901533e-08,0.00013256199843699682,0.00021073247884655398,0.0003690221909842071,2.7292655728574475e-05,1.415400875198055e-05,4.5385577267209345e-06,0.0001015689279609936,7.16552013815528e-08,6.547391467954082e-07,0.00017455516837389527,3.1863093795860594e-05,0.0026500365048327205,0.006162054894532825,0.3282492858641509,0.08644782604940612,0.13116175056441445,0.0001923437335124418,3.662741001331497e-06,5.088675575708384e-05,0.05363885780803936,0.1616266621866771,0.0005940053929525317,0.0001203808981391352,2.639655475563747e-07,0.0002498230686634091,0.0003106618220901128,3.8259193077029436e-05,5.273802804954621e-05,3.518865921484518e-06,0.09826998976880244,6.3616327161960135e-06,2.08519708284564e-07,2.521682660562564e-09,1.5130892841250645e-06,9.045040814497406e-06,1.5102647398081531e-06,2.5304850000590365e-06,0.012784146766178728,2.2418787201014812e-07,7.217637544199403e-05,0.000556243776030558,3.739186956091241e-06,0.00026246345031849923,0.00013897244903093362,0.0002616904513666991,0.01360414116982039,0.010419469554476481,1.0385737521888369e-05,1.1101219394041589e-05,5.526557197653545e-08,7.29484560393315e-07,0.0018490599862474406,0.01538656017595965,0.0017025363851009,1.3239977752518043e-06,1.917918833316359e-06,0.0004080406533153008,3.95411479411437e-05,0.005995652036740213,0.010233063020976112,4.970351189736524e-06,0.0038469718528223776,2.7213896100986578e-05,2.3048700990791025e-05,8.362564431325367e-05,2.6492595518567007e-07,0.00011654554738874664,0.0008070927745631766,1.428885227249755e-05,2.6960720608579514e-07,0.01180768419925194,7.835894004373414e-05,0.00011828115068523137,2.401112133804096e-08,8.893433666502583e-09,2.3008601928526724e-06,3.265978308207708e-06,5.938984429292918e-05,7.923514359454936e-06,4.80546568643102e-05,1.6197879714838833e-06,3.417980906509138e-05,2.726397474401511e-06,0.0019864494344936146,0.00011236879992565353,3.6786454095431253e-06,1.217041159333614e-07,0.023516870101333413,1.4341470778495983e-06,0.0010597217664130355
305,0.00022372012197526708,1.613128704277853e-05,0.9953588806720676,2.093488203493025e-05,5.867542483792103e-06,0.0007303958173569373,5.397712995260538e-05,9.976912274313377e-08,8.108789252257177e-06,6.233211017160776e-06,5.998857327727896e-07,3.2304642830697846e-08,4.468377163136937e-08,3.5030938385848535e-09,2.7878259796504173e-08,3.6630076206524604e-05,7.047711516955458e-08,1.2730200661891535e-06,8.069971034785856e-08,7.873216145206022e-05,1.7539897488201284e-06,4.721531831052279e-06,8.722950674892472e-10,1.9925823668746424e-06,5.2499356816551085e-06,0.00012840822387993065,7.978634204220541e-07,4.8829119495442136e-05,4.4337220965127054e-08,4.111536121976185e-08,1.4833671685905069e-06,0.00014590505319150352,1.0690226110962847e-05,1.8445697007206072e-05,1.0135547449149596e-05,6.820999115265359e-06,2.094626616004827e-07,0.00016343892677453568,3.641956199074119e-05,0.000968239498021695,0.00041215975423708343,1.0155014048117551e-07,5.443444876518679e-06,1.527683974671664e-06,8.741183950445696e-06,7.391827995363753e-07,2.0791983698584437e-09,2.5504784244041606e-07,4.9939932317402614e-11,4.879978166965066e-09,2.9466766180390916e-06,3.211271540310483e-08,6.997820731472145e-08,3.669769066112689e-10,2.5527791934402683e-05,4.661173259129267e-08,3.312059870976655e-08,4.8363606869065035e-05,1.4835543732933296e-05,0.00018107561497443078,3.788030786218239e-05,9.153467265483567e-07,4.863938030708784e-07,2.844694412265556e-07,1.636804528479078e-08,0.00011607579309628365,7.116812881779426e-07,4.046803214986265e-06,0.00011950285633299047,2.3248886023377475e-06,4.638279999421403e-06,2.826387106954411e-07,8.178402056818634e-05,3.0795151753784966e-05,2.892784807731275e-09,8.547732902455138e-07,0.0006098164726650087,2.1057990792003334e-06,1.922690279008872e-07,1.5981723536006247e-06,4.349022326275571e-09,3.330309582095268e-05,6.7691446371440694e-06,6.0353900661051265e-09,9.865441390077748e-05,5.000890577219694e-06,6.491818400160189e-07,2.500798266999983e-05,3.7805645411175214e-08,4.042695696900102e-06,6.351844915902712e-06,1.6794162766895025e-08,2.941065635687701e-08,6.892723191639668e-11,9.710037209118339e-08,9.584968783858545e-08,2.6805516436144587e-06,1.649952444571934e-07,5.394306095822035e-06
